Project_Code,Skill,Emp_ID_Count,Date
001A,Java,4,8/24/2020
001A,JS_HTML_CSS_Java,1,8/24/2020
001A,Manual Testing,1,8/24/2020
16A,.Net,1,8/24/2020
16A,HL7,1,8/24/2020
16A,JS_HTML_CSS_.Net,1,8/24/2020
16A,Sales,1,8/24/2020
17A,.Net,2,8/24/2020
18A,.Net,1,8/24/2020
18A,JS_HTML_CSS_.Net,1,8/24/2020
18A,Manual Testing,1,8/24/2020
02A,.Net,1,8/24/2020
02A,Ab Initio,1,8/24/2020
02A,Azure,2,8/24/2020
02A,Datastage,1,8/24/2020
02A,Database Technologies,1,8/24/2020
02A,Database Testing,1,8/24/2020
02A,Business Analyst,1,8/24/2020
02A,Manual Testing,1,8/24/2020
02A,Qlikview,1,8/24/2020
02A,SQL,1,8/24/2020
02A,SQL Server DBA,1,8/24/2020
02A,SSIS,6,8/24/2020
02B,SSIS,1,8/24/2020
51,Technical Management,1,8/24/2020
52,Java,4,8/24/2020
52,Lotus Notes,2,8/24/2020
52,Manual Testing,1,8/24/2020
52,Sales,1,8/24/2020
53,Database Technologies,1,8/24/2020
53,Sales,1,8/24/2020
53,SSIS,1,8/24/2020
54,Lotus Notes,1,8/24/2020
55,Java,7,8/24/2020
55,JS_HTML_CSS_Java,1,8/24/2020
55,Manual Testing,2,8/24/2020
55,Sales,2,8/24/2020
56,Automation Testing,1,8/24/2020
56,Manual Testing,2,8/24/2020
57,Data Science,1,8/24/2020
57,Business Analyst,1,8/24/2020
57,HL7,60,8/24/2020
57,IT Management,2,8/24/2020
57,Java,2,8/24/2020
57,JS_HTML_CSS_Java,2,8/24/2020
57,Lotus Notes,6,8/24/2020
57,Manual Testing,3,8/24/2020
57,Mirth,2,8/24/2020
57,Others,2,8/24/2020
57,PS-.Net,1,8/24/2020
57,PS-Java,2,8/24/2020
57,Quality,1,8/24/2020
57,SSAS,1,8/24/2020
57,Technical Management,3,8/24/2020
57,Technical Support,1,8/24/2020
58,Automation Testing,2,8/24/2020
58,Database Technologies,1,8/24/2020
58,Business Analyst,1,8/24/2020
58,HL7,1,8/24/2020
58,Java,18,8/24/2020
58,JS_HTML_CSS_Java,2,8/24/2020
58,Lotus Notes,2,8/24/2020
58,Manual Testing,7,8/24/2020
58,Quality,1,8/24/2020
58,Sales,2,8/24/2020
58,Selenium .NET,1,8/24/2020
58,Selenium Java,1,8/24/2020
58,SSAS,6,8/24/2020
58,SSIS,1,8/24/2020
58,Technical Management,1,8/24/2020
59,HL7,2,8/24/2020
59,PS-Java,2,8/24/2020
60,Sales,1,8/24/2020
61,Business Analyst,2,8/24/2020
61,Java,5,8/24/2020
61,Lotus Notes,1,8/24/2020
61,Others,1,8/24/2020
61,Quality,1,8/24/2020
61,Selenium Java,1,8/24/2020
62,HL7,23,8/24/2020
62,IT Management,2,8/24/2020
62,Java,1,8/24/2020
62,Lotus Notes,3,8/24/2020
62,Mirth,1,8/24/2020
62,Others,1,8/24/2020
62,Technical Management,2,8/24/2020
062 B,HL7,2,8/24/2020
063 A,Datastage,1,8/24/2020
063 A,Java,2,8/24/2020
063 A,Selenium,1,8/24/2020
063 A,Selenium Java,1,8/24/2020
064 A,Java,4,8/24/2020
064 A,JS_HTML_CSS_Java,1,8/24/2020
064 A,Oracle forms,1,8/24/2020
064 A,Selenium Java,5,8/24/2020
065 A,Fullstack Java,1,8/24/2020
065 A,Java,3,8/24/2020
065 A,Manual Testing,3,8/24/2020
066 A,Adobe Flex,1,8/24/2020
066 A,Java,4,8/24/2020
066 A,SSIS,1,8/24/2020
067 A,Fullstack Java,1,8/24/2020
067 A,Java,3,8/24/2020
067 A,Selenium Java,6,8/24/2020
067 B,Fullstack Java,1,8/24/2020
067 B,Java,4,8/24/2020
067 B,Selenium Java,4,8/24/2020
069 A,Selenium Java,4,8/24/2020
070 A,DataModeler,1,8/24/2020
071 A,Fullstack Java,2,8/24/2020
071 A,Java,3,8/24/2020
071 A,Systems and Networking,1,8/24/2020
072 A,IOS,3,8/24/2020
072 A,Mobile Applications,5,8/24/2020
073 A,Fullstack Java,3,8/24/2020
073 A,Hadoop,1,8/24/2020
073 A,Java,3,8/24/2020
073 A,Selenium Java,3,8/24/2020
074 A,.Net,7,8/24/2020
074 A,Azure DevOps,1,8/24/2020
074 A,C++,1,8/24/2020
074 A,Fullstack .NET,1,8/24/2020
074 A,Java,2,8/24/2020
074 A,JS_HTML_CSS_.Net,1,8/24/2020
074 A,Selenium Java,3,8/24/2020
02A,Azure,1,8/24/2020
02A,Data Science,4,8/24/2020
02A,Database Testing,1,8/24/2020
02A,Business Analyst,1,8/24/2020
02A,Manual Testing,1,8/24/2020
02A,SSIS,2,8/24/2020
02A,Statistical Analysis,1,8/24/2020
03A,Cognos,1,8/24/2020
03A,Hadoop,1,8/24/2020
03A,Business Analyst,3,8/24/2020
03A,Manual Testing,1,8/24/2020
03A,SQL,1,8/24/2020
03A,SSAS,2,8/24/2020
03A,SSIS,3,8/24/2020
03A,Tableau,1,8/24/2020
03A,UX,1,8/24/2020
04A,SQL,1,8/24/2020
04A,SSIS,3,8/24/2020
01A,.Net,2,8/24/2020
01A,Azure,3,8/24/2020
01A,IOS,1,8/24/2020
01A,JS_HTML_CSS_.Net,2,8/24/2020
01A,Manual Testing,1,8/24/2020
01A,PowerBI,1,8/24/2020
01A,Security Testing,2,8/24/2020
01A,Selenium Java,2,8/24/2020
1,Call-Center,3,8/24/2020
1,Finance,1,8/24/2020
001A,.Net,1,8/24/2020
001A,JS_HTML_CSS_Java,1,8/24/2020
001A,Manual Testing,4,8/24/2020
001A,Others,1,8/24/2020
001A,PHP,8,8/24/2020
1,AM-.NET,1,8/24/2020
01A,.Net,4,8/24/2020
01A,Datastage,1,8/24/2020
01A,Data Science,1,8/24/2020
01A,Business Analyst,1,8/24/2020
01A,JS_HTML_CSS_.Net,2,8/24/2020
01A,Manual Testing,3,8/24/2020
01A,Performance Testing,1,8/24/2020
01A,Security Testing,1,8/24/2020
01B,.Net,2,8/24/2020
01B,JS_HTML_CSS_Java,1,8/24/2020
02A,.Net,1,8/24/2020
02A,Database Testing,2,8/24/2020
02A,Hadoop,1,8/24/2020
02A,Business Analyst,3,8/24/2020
02A,HL7,3,8/24/2020
02A,Java,1,8/24/2020
02A,Manual Testing,3,8/24/2020
02A,Mirth,3,8/24/2020
02A,Netezza,1,8/24/2020
02A,Performance Engineering,1,8/24/2020
02A,Performance Testing,3,8/24/2020
02A,Security Testing,2,8/24/2020
02A,Selenium,1,8/24/2020
02A,SSIS,2,8/24/2020
02B,JS_HTML_CSS_Java,1,8/24/2020
02B,SSIS,1,8/24/2020
1,.Net,2,8/24/2020
1,Datastage,1,8/24/2020
1,Business Analyst,2,8/24/2020
1,HL7,1,8/24/2020
1,SSIS and ETL,1,8/24/2020
1,Systems and Networking,1,8/24/2020
1,Technical Support,3,8/24/2020
2,Business Analyst,1,8/24/2020
2,HL7,1,8/24/2020
2,SSIS and ETL,1,8/24/2020
2,Systems and Networking,3,8/24/2020
3,Business Analyst,1,8/24/2020
3,HL7,1,8/24/2020
3,SSIS and ETL,1,8/24/2020
3,Systems and Networking,1,8/24/2020
004A,Database Testing,2,8/24/2020
004A,SQL,1,8/24/2020
004A,SSIS,2,8/24/2020
004A,SSRS,1,8/24/2020
001A,.Net,1,8/24/2020
001A,SQL,1,8/24/2020
001C,.Net,1,8/24/2020
001C,SQL,1,8/24/2020
03A,.Net,3,8/24/2020
03A,Java,1,8/24/2020
03A,JS_HTML_CSS_Java,2,8/24/2020
03A,Manual Testing,3,8/24/2020
03A,Sales,1,8/24/2020
03B,DevOps,1,8/24/2020
03B,Business Analyst,1,8/24/2020
05A,HL7,2,8/24/2020
05A,Java,1,8/24/2020
05A,PS-.Net,1,8/24/2020
05A,SSIS,1,8/24/2020
06A,.Net,1,8/24/2020
06A,Java,1,8/24/2020
10B,Business Analyst,1,8/24/2020
001A,.Net,2,8/24/2020
001A,HL7,1,8/24/2020
001A,.Net,1,8/24/2020
001A,AWS,1,8/24/2020
001A,Datastage,1,8/24/2020
001A,DevOps,1,8/24/2020
001A,Fullstack Java,2,8/24/2020
001A,Java,4,8/24/2020
001A,Performance Testing,1,8/24/2020
001A,Selenium Java,5,8/24/2020
001A,Technical Writing,1,8/24/2020
010A,Business Analyst,1,8/24/2020
010B,Manual Testing,3,8/24/2020
010B,SQL,1,8/24/2020
010B,SSRS,1,8/24/2020
01A,.Net,1,8/24/2020
01A,Business Objects,1,8/24/2020
01A,Cognos,1,8/24/2020
01A,Database Technologies,1,8/24/2020
01A,Database Testing,9,8/24/2020
01A,DataModeler,3,8/24/2020
01A,Datastage,2,8/24/2020
01A,Business Analyst,1,8/24/2020
01A,Informatica,25,8/24/2020
01A,Manual Testing,4,8/24/2020
01A,Netezza,2,8/24/2020
01A,Oracle BI,1,8/24/2020
01A,Oracle forms,1,8/24/2020
01A,Others,3,8/24/2020
01A,SQL,1,8/24/2020
01A,SSAS,3,8/24/2020
01A,SSIS,7,8/24/2020
01B,DevOps,1,8/24/2020
01B,Business Analyst,3,8/24/2020
01B,SQL,1,8/24/2020
01C,Oracle forms,1,8/24/2020
02A,Database Technologies,1,8/24/2020
02A,Database Testing,1,8/24/2020
02A,SSIS,5,8/24/2020
03B,Data Science,1,8/24/2020
03B,Manual Testing,3,8/24/2020
03C,Database Testing,1,8/24/2020
03C,DataModeler,1,8/24/2020
04B,Informatica,1,8/24/2020
04B,Oracle DBA,1,8/24/2020
04B,SQL,3,8/24/2020
05A,Cognos,1,8/24/2020
05B,Business Analyst,2,8/24/2020
05B,HL7,1,8/24/2020
05B,Informatica,3,8/24/2020
06B,JS_HTML_CSS_.Net,1,8/24/2020
07B,SSIS,1,8/24/2020
1,JS_HTML_CSS_.Net,1,8/24/2020
1,PS-.Net,1,8/24/2020
4,Cognos,1,8/24/2020
4,Data Science,2,8/24/2020
4,Business Analyst,1,8/24/2020
4,Manual Testing,1,8/24/2020
4,SSIS,1,8/24/2020
01A,.Net,2,8/24/2020
01A,C++,9,8/24/2020
01A,Datastage,2,8/24/2020
01A,HL7,1,8/24/2020
01A,JS_HTML_CSS_.Net,1,8/24/2020
01A,JS_HTML_CSS_Java,1,8/24/2020
01A,Manual Testing,7,8/24/2020
01A,Others,1,8/24/2020
1,JS_HTML_CSS_.Net,1,8/24/2020
1,Manual Testing,1,8/24/2020
3,.Net,8,8/24/2020
3,Manual Testing,4,8/24/2020
3,Performance Engineering,2,8/24/2020
3,Technical Management,1,8/24/2020
4,.Net,2,8/24/2020
4,Manual Testing,2,8/24/2020
4,Performance Engineering,1,8/24/2020
4,Technical Management,1,8/24/2020
001A,Business Analyst,1,8/24/2020
001A,HL7,6,8/24/2020
001A,Manual Testing,2,8/24/2020
001A,Mirth,2,8/24/2020
001A,.Net,1,8/24/2020
001A,HL7,1,8/24/2020
001A,Manual Testing,2,8/24/2020
015A,.Net,7,8/24/2020
015A,Angular,1,8/24/2020
015A,Automation Testing,4,8/24/2020
015A,AWS,3,8/24/2020
015A,C++,4,8/24/2020
015A,DevOps,4,8/24/2020
015A,Fullstack Java,1,8/24/2020
015A,Hadoop,1,8/24/2020
015A,Business Analyst,3,8/24/2020
015A,HL7,4,8/24/2020
015A,IOS,1,8/24/2020
015A,Java,69,8/24/2020
015A,JS_HTML_CSS_.Net,2,8/24/2020
015A,JS_HTML_CSS_Java,20,8/24/2020
015A,Manual Testing,28,8/24/2020
015A,Mobile Applications,1,8/24/2020
015A,Oracle ADF,1,8/24/2020
015A,Others,1,8/24/2020
015A,Performance Testing,3,8/24/2020
015A,Sales,1,8/24/2020
015A,Selenium,20,8/24/2020
015A,Selenium Java,17,8/24/2020
015A,Technical Management,1,8/24/2020
015A,Technical Support,1,8/24/2020
015A,Technical Writing,4,8/24/2020
015B,.Net,5,8/24/2020
015B,Automation Testing,2,8/24/2020
015B,Azure,1,8/24/2020
015B,C++,1,8/24/2020
015B,DB2,1,8/24/2020
015B,Business Analyst,4,8/24/2020
015B,Java,24,8/24/2020
015B,JS_HTML_CSS_Java,8,8/24/2020
015B,Manual Testing,2,8/24/2020
015B,Others,2,8/24/2020
015B,Selenium Java,1,8/24/2020
015C,Selenium Java,1,8/24/2020
016A,AWS,2,8/24/2020
016A,Fullstack Java,1,8/24/2020
016A,Java,12,8/24/2020
016A,JS_HTML_CSS_Java,9,8/24/2020
016A,Selenium,2,8/24/2020
016A,Selenium Java,5,8/24/2020
016B,Business Analyst,1,8/24/2020
016B,JS_HTML_CSS_Java,2,8/24/2020
016B,Selenium Java,1,8/24/2020
001A,.Net,3,8/24/2020
001A,Business Analyst,1,8/24/2020
001A,Manual Testing,3,8/24/2020
001A,Sales,1,8/24/2020
001B,.Net,1,8/24/2020
002C,C++,1,8/24/2020
3,C++,5,8/24/2020
3,Database Technologies,1,8/24/2020
3,Business Analyst,1,8/24/2020
003A,.Net,48,8/24/2020
003A,Automation Testing,3,8/24/2020
003A,C++,3,8/24/2020
003A,HL7,1,8/24/2020
003A,Java,13,8/24/2020
003A,JS_HTML_CSS_.Net,14,8/24/2020
003A,Manual Testing,18,8/24/2020
003A,Mobile Applications,3,8/24/2020
003A,Sales,1,8/24/2020
003A,Selenium,6,8/24/2020
003A,Selenium .NET,5,8/24/2020
003A,Selenium Java,5,8/24/2020
003B,.Net,17,8/24/2020
003B,C++,1,8/24/2020
003B,Fullstack Java,1,8/24/2020
003B,HL7,1,8/24/2020
003B,Java,1,8/24/2020
003B,JS_HTML_CSS_.Net,2,8/24/2020
003B,Manual Testing,3,8/24/2020
003B,Technical Writing,1,8/24/2020
003C,.Net,5,8/24/2020
003C,JS_HTML_CSS_.Net,1,8/24/2020
003D,.Net,3,8/24/2020
003D,Automation Testing,2,8/24/2020
003D,Fullstack Java,1,8/24/2020
003D,Java,1,8/24/2020
003D,Manual Testing,1,8/24/2020
003D,Selenium,1,8/24/2020
003D,Selenium .NET,1,8/24/2020
003D,VB-COM,1,8/24/2020
4,.Net,2,8/24/2020
4,AM-.NET,1,8/24/2020
4,Manual Testing,1,8/24/2020
004A,.Net,9,8/24/2020
004A,Java,2,8/24/2020
004A,JS_HTML_CSS_.Net,2,8/24/2020
004A,Manual Testing,1,8/24/2020
004A,Selenium,2,8/24/2020
004A,Selenium Java,1,8/24/2020
004B,.Net,1,8/24/2020
004B,Java,1,8/24/2020
005A,AS400 MT,2,8/24/2020
005A,Automation Testing,3,8/24/2020
005A,Java,18,8/24/2020
005A,JS_HTML_CSS_Java,1,8/24/2020
005A,Manual Testing,5,8/24/2020
005A,Sales,1,8/24/2020
005A,Selenium,1,8/24/2020
005A,Selenium Java,2,8/24/2020
005A,SSRS,1,8/24/2020
005A,Technical Management,1,8/24/2020
005B,Java,2,8/24/2020
005B,JS_HTML_CSS_Java,1,8/24/2020
6,Java,1,8/24/2020
006A,Java,5,8/24/2020
006A,Manual Testing,2,8/24/2020
006D,Java,12,8/24/2020
006D,Manual Testing,3,8/24/2020
006D,Selenium Java,3,8/24/2020
007A,Automation Testing,1,8/24/2020
007A,Java,5,8/24/2020
007A,JS_HTML_CSS_Java,2,8/24/2020
007A,Manual Testing,1,8/24/2020
007A,Technical Writing,1,8/24/2020
007B,Java,2,8/24/2020
007B,JS_HTML_CSS_Java,1,8/24/2020
8,Automation Testing,3,8/24/2020
8,Selenium .NET,1,8/24/2020
008B,Automation Testing,4,8/24/2020
008B,Manual Testing,3,8/24/2020
008B,Selenium .NET,2,8/24/2020
008B,Selenium Java,1,8/24/2020
009A,Java,5,8/24/2020
009A,Manual Testing,2,8/24/2020
009A,Oracle ADF,1,8/24/2020
009A,Technical Management,1,8/24/2020
009B,Oracle ADF,2,8/24/2020
009D,.Net,1,8/24/2020
009D,C++,1,8/24/2020
009D,Fullstack Java,2,8/24/2020
009D,Java,3,8/24/2020
009D,Selenium .NET,1,8/24/2020
009D,Selenium Java,1,8/24/2020
010A,Oracle DBA,2,8/24/2020
010A,SSRS,1,8/24/2020
011A,.Net,10,8/24/2020
011A,JS_HTML_CSS_.Net,2,8/24/2020
011A,JS_HTML_CSS_Java,1,8/24/2020
011A,Manual Testing,2,8/24/2020
011B,.Net,2,8/24/2020
012A,.Net,1,8/24/2020
012A,Java,6,8/24/2020
012A,JS_HTML_CSS_Java,1,8/24/2020
012A,Manual Testing,2,8/24/2020
012A,Selenium,1,8/24/2020
012A,Selenium .NET,2,8/24/2020
012A,Selenium Java,3,8/24/2020
012B,.Net,1,8/24/2020
012B,Fullstack Java,1,8/24/2020
013A,Java,5,8/24/2020
013A,JS_HTML_CSS_Java,4,8/24/2020
013A,Manual Testing,2,8/24/2020
014A,Automation Testing,3,8/24/2020
014A,C++,29,8/24/2020
014A,Fullstack Java,1,8/24/2020
014A,Business Analyst,2,8/24/2020
014A,Java,6,8/24/2020
014A,JS_HTML_CSS_.Net,1,8/24/2020
014A,JS_HTML_CSS_Java,1,8/24/2020
014A,Manual Testing,11,8/24/2020
014A,Sales,1,8/24/2020
014A,Selenium .NET,1,8/24/2020
014A,Selenium Java,2,8/24/2020
014B,.Net,1,8/24/2020
014B,C++,4,8/24/2020
014B,Manual Testing,1,8/24/2020
014C,.Net,3,8/24/2020
014C,AWS,1,8/24/2020
014C,Fullstack Java,1,8/24/2020
014C,Business Analyst,1,8/24/2020
014C,Java,10,8/24/2020
014C,JS_HTML_CSS_.Net,1,8/24/2020
014C,JS_HTML_CSS_Java,3,8/24/2020
014C,Manual Testing,4,8/24/2020
014C,Performance Engineering,1,8/24/2020
014D,Automation Testing,2,8/24/2020
014D,Selenium .NET,3,8/24/2020
014E,Automation Testing,1,8/24/2020
016A,.Net,5,8/24/2020
016B,.Net,1,8/24/2020
016B,Manual Testing,1,8/24/2020
018B,C++,1,8/24/2020
019A,Automation Testing,3,8/24/2020
019A,C++,35,8/24/2020
019A,Data Science,1,8/24/2020
019A,Manual Testing,4,8/24/2020
019A,Others,1,8/24/2020
019A,Selenium,1,8/24/2020
019A,Selenium .NET,2,8/24/2020
019A,Selenium Java,4,8/24/2020
019B,C++,9,8/24/2020
019B,Java,2,8/24/2020
019B,JS_HTML_CSS_.Net,1,8/24/2020
019B,JS_HTML_CSS_Java,1,8/24/2020
021A,.Net,1,8/24/2020
021A,Datastage,1,8/24/2020
021A,Fullstack .NET,2,8/24/2020
021A,IOS,1,8/24/2020
021A,JS_HTML_CSS_.Net,4,8/24/2020
021A,Manual Testing,4,8/24/2020
021A,UI,1,8/24/2020
021B,.Net,1,8/24/2020
021B,Manual Testing,1,8/24/2020
022A,C++,6,8/24/2020
022A,Data Science,1,8/24/2020
022A,Manual Testing,2,8/24/2020
025A,.Net,1,8/24/2020
025A,JS_HTML_CSS_.Net,1,8/24/2020
026A,C++,8,8/24/2020
026A,Data Science,1,8/24/2020
026A,Java,2,8/24/2020
026A,Manual Testing,1,8/24/2020
026A,Selenium Java,2,8/24/2020
026A,Technical Writing,1,8/24/2020
026B,Java,1,8/24/2020
026B,JS_HTML_CSS_Java,2,8/24/2020
027A,C++,4,8/24/2020
027A,Manual Testing,1,8/24/2020
027B,Selenium .NET,1,8/24/2020
028A,Automation Testing,1,8/24/2020
028A,Java,1,8/24/2020
028A,JS_HTML_CSS_Java,3,8/24/2020
028A,Manual Testing,3,8/24/2020
028A,Sales,1,8/24/2020
028A,Selenium,1,8/24/2020
028A,Selenium Java,2,8/24/2020
029A,C++,6,8/24/2020
029A,Manual Testing,1,8/24/2020
029B,DevOps,1,8/24/2020
02A,.Net,3,8/24/2020
02A,Automation Testing,3,8/24/2020
02A,C++,46,8/24/2020
02A,Business Analyst,2,8/24/2020
02A,JS_HTML_CSS_.Net,1,8/24/2020
02A,Manual Testing,19,8/24/2020
02A,Selenium,1,8/24/2020
02A,Selenium .NET,1,8/24/2020
02A,Selenium Java,2,8/24/2020
02A,Technical Management,1,8/24/2020
02B,.Net,1,8/24/2020
02B,C++,13,8/24/2020
02B,JS_HTML_CSS_.Net,1,8/24/2020
02B,Sales,1,8/24/2020
02C,Manual Testing,1,8/24/2020
030A,.Net,1,8/24/2020
030A,C++,1,8/24/2020
030A,Fullstack Java,1,8/24/2020
030A,JS_HTML_CSS_.Net,1,8/24/2020
030A,Manual Testing,2,8/24/2020
031A,.Net,1,8/24/2020
032A,C++,5,8/24/2020
032A,Manual Testing,1,8/24/2020
032A,Selenium .NET,1,8/24/2020
032B,C++,2,8/24/2020
033A,Automation Testing,1,8/24/2020
033A,Manual Testing,6,8/24/2020
033A,Selenium .NET,5,8/24/2020
033A,Selenium Java,2,8/24/2020
034A,.Net,2,8/24/2020
034A,Java,12,8/24/2020
034A,JS_HTML_CSS_.Net,1,8/24/2020
034A,JS_HTML_CSS_Java,5,8/24/2020
034A,Manual Testing,3,8/24/2020
034A,Selenium .NET,1,8/24/2020
034B,AWS,1,8/24/2020
034B,JS_HTML_CSS_Java,1,8/24/2020
035A,AWS,1,8/24/2020
035A,Fullstack Java,1,8/24/2020
035A,Java,3,8/24/2020
035A,Manual Testing,1,8/24/2020
035A,Mobile Applications,1,8/24/2020
040A,.Net,1,8/24/2020
040A,C++,1,8/24/2020
040A,Java,16,8/24/2020
040A,Manual Testing,2,8/24/2020
040A,Selenium .NET,1,8/24/2020
040A,Selenium Java,1,8/24/2020
040B,JS_HTML_CSS_Java,1,8/24/2020
041A,C++,6,8/24/2020
041A,Data Science,1,8/24/2020
041A,Java,2,8/24/2020
041A,Manual Testing,1,8/24/2020
041A,Selenium Java,2,8/24/2020
042B,JS_HTML_CSS_.Net,1,8/24/2020
042B,Selenium Java,1,8/24/2020
044A,.Net,1,8/24/2020
044A,Database Technologies,1,8/24/2020
044A,Java,6,8/24/2020
044A,Manual Testing,1,8/24/2020
044A,Selenium Java,3,8/24/2020
044B,Java,1,8/24/2020
044B,JS_HTML_CSS_Java,1,8/24/2020
044B,Manual Testing,1,8/24/2020
047A,.Net,2,8/24/2020
047A,Fullstack .NET,2,8/24/2020
047A,JS_HTML_CSS_.Net,1,8/24/2020
047A,JS_HTML_CSS_Java,1,8/24/2020
047A,Selenium .NET,1,8/24/2020
047A,Selenium Java,1,8/24/2020
047A,Technical Writing,1,8/24/2020
051A,.Net,1,8/24/2020
051A,Database Technologies,1,8/24/2020
051A,Java,2,8/24/2020
051A,Manual Testing,2,8/24/2020
051A,Technical Writing,1,8/24/2020
05A,.Net,6,8/24/2020
05A,Java,6,8/24/2020
05A,JS_HTML_CSS_.Net,7,8/24/2020
05A,Manual Testing,6,8/24/2020
05A,Selenium,1,8/24/2020
05A,Selenium Java,3,8/24/2020
05B,.Net,4,8/24/2020
05B,JS_HTML_CSS_.Net,1,8/24/2020
05B,Manual Testing,1,8/24/2020
06A,.Net,4,8/24/2020
06A,Datastage,1,8/24/2020
06A,Hadoop,1,8/24/2020
06A,Java,7,8/24/2020
06A,JS_HTML_CSS_.Net,1,8/24/2020
06A,JS_HTML_CSS_Java,3,8/24/2020
06A,Manual Testing,2,8/24/2020
06A,Selenium Java,1,8/24/2020
07A,C++,1,8/24/2020
07A,Java,20,8/24/2020
07A,JS_HTML_CSS_.Net,1,8/24/2020
07A,Manual Testing,1,8/24/2020
07A,Selenium .NET,1,8/24/2020
07A,Selenium Java,1,8/24/2020
07B,Java,3,8/24/2020
07B,Selenium Java,1,8/24/2020
12A,AS400 Java,1,8/24/2020
12A,AS400 MT,1,8/24/2020
12A,Business Analyst,1,8/24/2020
12A,Java,10,8/24/2020
12A,JS_HTML_CSS_Java,3,8/24/2020
12A,Manual Testing,3,8/24/2020
12A,Performance Testing,1,8/24/2020
12A,Sales,1,8/24/2020
12B,DevOps,1,8/24/2020
12B,Java,1,8/24/2020
13A,Automation Testing,5,8/24/2020
13A,Selenium .NET,1,8/24/2020
13A,Selenium Java,2,8/24/2020
13B,Manual Testing,1,8/24/2020
17A,Java,5,8/24/2020
17A,Manual Testing,1,8/24/2020
17A,Quality,1,8/24/2020
17A,Sales,1,8/24/2020
17B,.Net,1,8/24/2020
17B,C++,4,8/24/2020
17B,Java,2,8/24/2020
17B,Manual Testing,1,8/24/2020
18A,AS400 Java,1,8/24/2020
18A,Business Analyst,1,8/24/2020
18A,IOS,1,8/24/2020
18A,Java,2,8/24/2020
18A,JS_HTML_CSS_Java,3,8/24/2020
18A,Manual Testing,3,8/24/2020
18A,Technical Management,1,8/24/2020
18B,DB2,1,8/24/2020
19A,Automation Testing,1,8/24/2020
19A,Selenium Java,5,8/24/2020
19B,Angular,1,8/24/2020
19B,Data Science,1,8/24/2020
19B,Java,4,8/24/2020
19B,JS_HTML_CSS_Java,3,8/24/2020
19B,Others,1,8/24/2020
19B,Python,1,8/24/2020
19B,Selenium,1,8/24/2020
19B,Selenium Java,1,8/24/2020
20A,.Net,1,8/24/2020
20A,Business Analyst,1,8/24/2020
20A,Manual Testing,3,8/24/2020
20A,SSIS,1,8/24/2020
21A,.Net,14,8/24/2020
21A,C++,1,8/24/2020
21A,JS_HTML_CSS_.Net,2,8/24/2020
21A,Manual Testing,7,8/24/2020
21A,Selenium .NET,1,8/24/2020
21A,Selenium Java,1,8/24/2020
21B,.Net,1,8/24/2020
22A,Data Science,1,8/24/2020
22A,Business Analyst,1,8/24/2020
22A,Java,3,8/24/2020
22A,JS_HTML_CSS_Java,3,8/24/2020
22A,Manual Testing,2,8/24/2020
22A,Selenium,1,8/24/2020
22A,Selenium Java,2,8/24/2020
22A,SSAS,1,8/24/2020
22A,SSIS,2,8/24/2020
22A,SSRS,1,8/24/2020
22A,Technical Management,1,8/24/2020
23A,Selenium Java,1,8/24/2020
023A,C++,2,8/24/2020
023A,Java,2,8/24/2020
023A,Manual Testing,2,8/24/2020
024A,.Net,1,8/24/2020
024A,Java,14,8/24/2020
024A,JS_HTML_CSS_.Net,1,8/24/2020
024A,JS_HTML_CSS_Java,5,8/24/2020
024A,Selenium Java,1,8/24/2020
025B,.Net,1,8/24/2020
025B,Fullstack Java,1,8/24/2020
025B,Java,5,8/24/2020
025B,JS_HTML_CSS_Java,2,8/24/2020
025B,Selenium .NET,1,8/24/2020
029A,Manual Testing,1,8/24/2020
029A,Selenium,1,8/24/2020
029A,Technical Writing,1,8/24/2020
22A,.Net,1,8/24/2020
22A,Performance Testing,1,8/24/2020
22A,Selenium Java,1,8/24/2020
26A,.Net,6,8/24/2020
26A,Automation Testing,2,8/24/2020
26A,C++,3,8/24/2020
26A,IOS,1,8/24/2020
26A,Java,1,8/24/2020
26A,JS_HTML_CSS_.Net,2,8/24/2020
26A,Manual Testing,4,8/24/2020
26A,Mobile Applications,1,8/24/2020
26A,Selenium,1,8/24/2020
26A,Selenium Java,1,8/24/2020
26B,.Net,1,8/24/2020
27A,.Net,14,8/24/2020
27A,C++,2,8/24/2020
27A,Manual Testing,3,8/24/2020
27A,Selenium,1,8/24/2020
27A,Selenium .NET,1,8/24/2020
001A,Oracle DBA,1,8/24/2020
030A,Datastage,1,8/24/2020
030A,Fullstack Java,1,8/24/2020
030A,Java,13,8/24/2020
030A,JS_HTML_CSS_.Net,2,8/24/2020
030A,JS_HTML_CSS_Java,1,8/24/2020
030A,Manual Testing,2,8/24/2020
030A,Mirth,1,8/24/2020
030A,Others,1,8/24/2020
030A,Selenium,2,8/24/2020
030A,Selenium Java,1,8/24/2020
030A,UX,1,8/24/2020
030B,Fullstack Java,2,8/24/2020
030B,Java,3,8/24/2020
001A,Java,10,8/24/2020
001A,JS_HTML_CSS_Java,4,8/24/2020
001A,Others,1,8/24/2020
001A,Selenium,3,8/24/2020
001A,Selenium Java,1,8/24/2020
001D,AWS,2,8/24/2020
001D,DevOps,1,8/24/2020
001D,Fullstack Java,2,8/24/2020
001D,Business Analyst,1,8/24/2020
001D,HL7,1,8/24/2020
001D,Java,14,8/24/2020
